,TanimotoDiff,LogSDiff
103,0.8823529411764706,3.4760227367
104,0.9382716049382716,1.9100000000000006
105,0.8717948717948718,0.8426669000999998
106,0.9552238805970149,0.15529999999999988
107,1.0,7.265040326
108,0.9315068493150684,1.853
109,0.9868421052631579,4.668128369
110,1.0,2.9927389616
111,0.9855072463768116,2.7232372390000004
112,0.9393939393939394,2.8388656018000002
113,0.9636363636363636,1.5629302571999997
114,0.9578947368421052,4.4016
115,0.9365079365079365,5.2600999999999996
116,1.0,5.827288449400001
117,0.9016393442622951,4.3923402828
118,0.9873417721518988,1.7279992996000004
119,1.0,3.8975254583
120,0.9491525423728814,0.21310000000000007
121,0.9767441860465116,4.582487674
122,0.9782608695652174,1.3363000000000003
123,0.9187817258883249,2.4668973101000002
124,0.9922480620155039,3.2888873869000004
125,0.9761904761904762,5.2546785872
126,0.9764705882352941,4.831300000000001
127,0.8518518518518519,0.5440597008000001
128,0.8333333333333334,3.5392538251
129,0.7777777777777778,7.649099999999999
130,0.8505747126436781,4.01
131,0.9666666666666667,0.8315999999999999
132,0.8681318681318682,0.29460170519999984
133,0.9901960784313726,3.1060999999999996
134,1.0,2.9844327327
135,0.975609756097561,2.4623
136,0.9047619047619048,4.1676583775000005
137,0.9782608695652174,2.5199999999999996
138,0.8904109589041096,3.3004062525999998
139,0.9069767441860466,4.3917
140,0.905982905982906,0.609
141,0.9294117647058824,1.7194325622000002
142,1.0,2.7900825252
143,0.9863013698630136,2.1829651592
144,0.967741935483871,5.879999999999999
145,0.9885057471264368,2.3193423383000003
146,0.9661016949152542,0.32909999999999995
147,1.0,3.2419000000000002
148,0.9836065573770492,3.3651205641
149,0.9090909090909091,4.095125554700001
150,0.9298245614035088,2.5454562496
151,1.0,3.0119105959000003
152,0.9652173913043478,1.1878000000000002
153,0.9098360655737705,3.5914607627999997
154,0.855072463768116,0.3504999999999998
155,0.8494623655913979,1.8066
156,0.8932038834951457,1.6068999999999996
157,0.8541666666666666,4.227
158,0.8,1.593
159,0.897196261682243,1.1265509398
160,0.9193548387096774,1.9120187599000003
161,1.0,1.8984641455000002
162,0.8888888888888888,5.61
163,0.8,1.5302839425
164,0.7413793103448276,0.5747
165,0.9672131147540983,3.1076552518
166,0.9523809523809523,2.9889051195
167,0.9591836734693877,1.9732791914
168,0.9428571428571428,1.8788
169,0.9183673469387755,3.5200235759
170,0.961352657004831,3.5296902042999996
171,0.9765625,1.3827411572
172,0.7666666666666666,0.43000000000000016
173,0.9142857142857143,0.2711999999999999
174,0.9009009009009009,3.3781056949000003
175,0.9767441860465116,0.20829374039999998
176,0.7213114754098361,0.6705687559000002
177,0.8584070796460177,0.7601
178,0.9139784946236559,2.188652068
179,0.9811320754716981,1.8121527143999998
180,0.8571428571428572,0.9815999999999998
181,0.8518518518518519,1.3458999999999999
182,0.9594594594594594,6.708913561999999
183,0.926829268292683,0.14400000000000013
184,0.8646616541353384,1.4554641738999998
185,0.8918918918918919,7.1118109699
186,1.0,0.9356543516000007
187,0.9540229885057472,4.800524483999999
188,0.9333333333333333,2.1682459397
189,0.9337349397590361,0.32029916039999995
190,0.9690721649484536,1.1601070666999997
191,0.9622641509433962,1.4072673501000001
192,0.9,4.613464524199999
193,0.8865979381443299,1.847
194,0.8870967741935484,1.1844132395
195,0.9189189189189189,1.5411000000000001
196,0.953125,0.6408739511999999
197,0.8055555555555556,2.4768064055
198,0.88,5.7417
199,0.7142857142857143,0.30120000000000013
200,0.9560439560439561,2.7289181043
201,0.9596774193548387,8.483600000000001
202,0.9587628865979382,2.2717
203,0.9195402298850575,0.4818358738999997
204,0.9156626506024097,1.9804
205,0.9358974358974359,0.9261999999999997
206,0.9496402877697842,3.0774034607000003
207,0.9661016949152542,4.3995999999999995
208,0.9473684210526316,1.8924999999999998
209,0.9396551724137931,0.7312000000000003
210,0.9605263157894737,6.856241946
211,0.9642857142857143,5.6101817508
212,0.8295454545454546,2.4819000000000004
213,0.9708029197080292,0.8433911513999997
214,1.0,1.2092955703000001
215,0.7948717948717949,2.2548314864999996
216,0.963963963963964,5.7318647483
217,0.7613636363636364,0.3899999999999999
218,0.9357798165137614,0.1299999999999999
219,0.9043824701195219,3.5173641895
220,0.9006622516556292,6.322835255599999
221,1.0,0.5757256154999999
222,0.9473684210526316,0.34729999999999994
223,0.9622641509433962,1.3426345941999998
224,0.9722222222222222,0.3345482843
225,0.9772727272727273,5.1419271017999995
226,0.9454545454545454,1.001102034
227,0.9393939393939394,2.8958944418000003
228,0.9166666666666666,4.0099
229,0.9746835443037974,0.38050000000000006
230,0.9294117647058824,0.6122999999999998
231,0.9,1.6760000000000002
232,0.962962962962963,0.7242611436000002
233,0.7710843373493976,1.545
234,0.9655172413793104,2.2760946306000003
235,0.9632352941176471,0.28246104659999993
236,0.9189189189189189,1.4475999999999996
237,0.9888888888888889,5.859076228
238,0.8695652173913043,1.3000000000000003
239,0.9239130434782609,1.1327000000000003
240,0.8194444444444444,1.0
241,1.0,0.2889611307000002
242,0.9792746113989638,6.4619734263
243,0.9739130434782609,0.27872902839999947
244,0.9875,2.5125835015
245,0.859504132231405,2.2609194488999997
246,0.8727272727272728,1.6214894663000003
247,0.9242424242424242,4.3117740697
248,0.5540540540540541,1.0300000000000002
249,0.9682539682539683,5.7594773261
250,0.9017857142857143,5.9399999999999995
251,0.9512195121951219,1.0799999999999996
252,0.9069767441860466,0.4532460885999998
253,0.9859154929577465,1.0700000000000003
254,1.0,3.5152838589
255,0.8666666666666667,1.9478
256,0.9285714285714286,3.9895
257,0.9787234042553191,2.061
258,0.9081632653061225,7.4254
259,0.9803921568627451,2.6124
260,0.8888888888888888,1.4469552167000002
261,0.9444444444444444,0.5812999999999999
262,0.8452380952380952,4.478899999999999
263,0.9069767441860466,0.8897999999999997
264,0.8181818181818181,0.018599999999999728
265,0.8895348837209303,3.0103848922999994
266,0.9722222222222222,0.5489522209
267,0.9019607843137255,0.8015262540999999
268,0.9583333333333334,2.7736456414
269,0.9236641221374046,2.5025200930000002
270,0.94,0.6024162377999998
271,0.95,0.9464504413000001
272,0.9197080291970803,0.1109
273,0.9577464788732395,6.3036
274,0.8793103448275862,1.2843755076
275,0.9861111111111112,6.6480999999999995
276,0.9178082191780822,0.16968719659999998
277,0.9056603773584906,0.3169260938999998
278,0.8258706467661692,0.6647950254000001
279,0.8916666666666666,0.7570999999999999
280,1.0,0.40700000000000003
281,0.8666666666666667,1.3694999999999997
282,0.9539748953974896,3.8704226634000003
283,0.9074074074074074,2.8026999999999997
284,0.9576271186440678,5.751773695499999
285,0.9166666666666666,4.6110999999999995
286,0.9263157894736842,0.7658999999999998
287,0.7096774193548387,2.07
288,1.0,2.0967979721
289,0.831858407079646,3.2477
290,0.8240740740740741,2.0839999999999996
291,1.0,3.7875000000000005
292,0.9512195121951219,3.0571853258000004
293,0.9166666666666666,3.55
294,0.8828125,0.20559996219999999
295,0.9423076923076923,1.1248897219999998
296,0.896,3.089187496900001
297,0.7956989247311828,0.9090613395
298,0.9393939393939394,1.63
299,0.86,0.006511920599999943
300,0.9736842105263158,1.7888900355000006
301,1.0,1.772468804399999
302,0.9874213836477987,0.8963985258
303,0.9622641509433962,1.3271332296
304,0.8255813953488372,3.8087305569999996
305,0.962962962962963,4.0063992598
306,0.8970588235294118,0.1966000000000001
307,1.0,6.703325253999999
308,1.0,3.262
309,0.9459459459459459,4.6182046328999995
310,0.925,0.26897943989999984
311,0.9583333333333334,2.0786
312,0.9090909090909091,0.4268
313,0.9508196721311475,3.7993
314,0.8653846153846154,1.92
315,0.85,1.5645632957000002
316,0.8163265306122449,0.4600000000000004
317,1.0,5.4617010276
318,0.875,2.9206000000000003
319,0.987012987012987,0.49190089640000023
320,0.8115942028985508,5.333097759599999
321,0.8076923076923077,0.10869625740000011
322,0.9814814814814815,2.798501003
323,0.8448275862068966,1.8
324,0.975,0.9431428940000002
325,0.8571428571428572,0.9701312493
326,0.8554216867469879,0.3500000000000001
327,0.8376068376068376,0.28648333019999983
328,1.0,4.0226937067
329,0.9090909090909091,2.4876206474000004
330,0.9230769230769231,0.4700000000000002
331,0.9615384615384616,4.5736683245
332,1.0,3.2838
333,1.0,3.2454511787000007
334,0.9636363636363636,2.5598864018
335,0.7671232876712328,0.5754999999999999
336,0.9016393442622951,0.43080000000000007
337,1.0,4.4885710859
338,0.9797979797979798,2.1374
339,0.9411764705882353,1.8406
340,0.9459459459459459,0.49160000000000004
341,1.0,1.0047613742
342,1.0,2.1332999999999998
343,0.9818181818181818,4.3765337648000004
344,0.9824561403508771,5.2958782076
345,1.0,2.4584992598
346,0.9066666666666666,3.0528482843
347,0.8691588785046729,4.2241064111
348,1.0,6.6663216278
349,0.9895833333333334,1.1062102771999998
350,0.9076923076923077,0.5121028748
351,0.9736842105263158,2.8897
352,1.0,0.21979999999999988
353,0.8780487804878049,2.7758
354,0.9814814814814815,2.2523301822
355,0.9680851063829787,1.4192677215999998
356,0.8932038834951457,0.7861529548999999
357,0.9878048780487805,2.576984006
358,0.9767441860465116,0.4902106219
359,0.8591549295774648,2.9799999999999995
360,0.9444444444444444,2.7317
361,0.9666666666666667,3.2144005873999997
362,0.6477272727272727,0.040000000000000036
363,0.948051948051948,1.5178000000000003
364,0.9523809523809523,0.8822329118999999
365,0.92,4.9635018986
366,0.9195402298850575,1.11
367,0.8765432098765432,1.2435
368,1.0,3.8085
369,0.6666666666666667,3.6715
370,0.9375,1.8699999999999999
371,0.9710144927536232,0.22225098919999997
372,0.8888888888888888,1.8748379631
373,0.9029126213592233,5.3947127767000005
374,0.963265306122449,2.2471858442999997
375,0.9466666666666667,1.5163982487999998
376,0.7857142857142857,0.5167999999999999
377,0.9239130434782609,2.0918156065
378,0.8863636363636364,1.7985958635000001
379,0.9913793103448276,1.3281688457000005
380,0.972972972972973,2.2387332181
381,0.9852941176470589,6.644058279299999
382,0.9523809523809523,2.6784
383,0.945054945054945,5.48
384,0.8,1.4816974167000003
385,0.8961038961038961,0.43999999999999995
386,0.9764705882352941,0.49659999999999993
387,1.0,0.7103000000000002
388,0.9787234042553191,4.9887936584000006
389,0.8536585365853658,1.9922285020000001
390,0.868421052631579,1.9499078686
391,0.95,2.7684672255
392,0.9831932773109243,0.8956641894999999
393,0.9855072463768116,5.0750368969
394,0.9885057471264368,3.8498813447
395,0.96,3.6357999999999997
396,0.9838709677419355,1.5823
397,0.9902912621359223,4.947774191700001
398,0.905511811023622,2.2617000000000003
399,0.993006993006993,1.6210281479000006
400,0.9285714285714286,1.6126025122000005
401,0.8518518518518519,3.96
402,0.9603960396039604,1.7198988951
403,1.0,2.243
404,0.8867924528301887,3.0962679093
405,1.0,1.9439406675999997
406,0.9814814814814815,3.5382052160000006
407,0.7857142857142857,0.7200000000000002
408,0.9210526315789473,1.7689469077
409,0.973404255319149,2.1904281438
410,0.96,3.0706238418000003
411,0.9382716049382716,3.2771
412,0.9852941176470589,3.3906298514
413,0.9811320754716981,0.5906819237000001
414,0.9387755102040817,1.8759000000000001
415,0.8,6.811800000000001
416,0.83,1.3459260939
417,0.9253731343283582,3.6067061959
418,1.0,2.8532345438999998
419,0.8867924528301887,3.221
420,0.7567567567567568,2.048
421,0.8941176470588236,0.77
422,0.9518072289156626,4.9582999999999995
423,0.9836065573770492,5.251124668
424,0.9859154929577465,0.6079087473000002
425,0.8791208791208791,0.4344855683000004
426,0.7272727272727273,2.3877308977
427,0.8883720930232558,3.3242756988999997
428,0.860655737704918,1.2122286584000008
429,0.6883116883116883,2.1900000000000004
430,1.0,1.142
431,0.8987341772151899,1.8727791454
432,0.9887640449438202,2.642484647899999
433,0.8148148148148149,0.41780000000000017
434,0.9772727272727273,1.6204569468
435,0.9611650485436893,1.0755183004999997
436,0.9859154929577465,2.9937031113000003
437,0.9047619047619048,2.0351999999999997
438,0.9512195121951219,0.8078981547999999
439,0.8617021276595744,5.049899999999999
440,0.8421052631578947,1.5760819473
441,0.9504950495049505,0.13039999999999985
442,0.9052631578947369,1.4662440997000001
443,0.8514851485148515,2.7201
444,1.0,1.7350573236
445,0.9390243902439024,4.0018713271
446,0.9591836734693877,5.93
447,1.0,0.10201690960000001
448,0.9512195121951219,2.2142038744000003
449,0.9836065573770492,5.931832278400001
450,0.9464285714285714,3.5769422141
451,0.9521276595744681,0.5284374868
452,0.8571428571428572,2.3945331513
453,1.0,7.771872929300001
454,0.8214285714285714,0.5499999999999998
455,0.94,1.1196552644
456,0.9032258064516129,0.3346999999999999
457,0.8983050847457628,1.2203000000000002
458,0.9571428571428572,2.86
459,1.0,5.3418928153
460,0.8082191780821918,5.5516197173
461,0.898876404494382,1.3737
462,0.92,1.48
463,0.975609756097561,4.1968
464,1.0,0.9817550655
465,1.0,2.7928341974999995
466,0.9027777777777778,0.5781190053
467,0.9448818897637795,6.261396280099999
468,0.9777777777777777,8.0042783763
469,1.0,2.3562000000000003
470,0.8214285714285714,1.0842999999999998
471,0.8099173553719008,5.0703109698999995
472,0.9640287769784173,6.1818071916
473,0.9375,1.8653901487000002
474,1.0,6.0068288145
475,1.0,3.9369000000000005
476,0.6721311475409837,3.7754
477,0.9104477611940298,1.07
478,0.7796610169491526,4.128021817900001
479,0.9473684210526316,0.09269329220000033
480,0.9166666666666666,3.6329924380999987
481,0.8225806451612903,1.1559730654
482,0.9285714285714286,1.7614199363
483,0.9565217391304348,2.794
484,0.95,1.3265993575000001
485,0.961038961038961,8.3129501144
486,0.8288770053475936,0.28442157519999967
487,0.9420289855072463,3.0617
488,0.9491525423728814,1.0114182578
489,0.9827586206896551,0.3841999999999999
490,0.975609756097561,4.1203943449
491,0.8108108108108107,1.3986999999999998
492,0.9166666666666666,3.4805013155999998
493,0.9322033898305084,0.7153251016000001
494,0.9213483146067416,1.9492718733000003
495,0.8645833333333334,0.7379618597
496,0.9122807017543859,2.9374
497,0.9685039370078741,1.9763000000000002
498,1.0,6.524652591900001
499,0.9824561403508771,1.9605155248
500,0.9818181818181818,3.741149796
501,0.9726027397260274,1.8372026069
502,0.8918918918918919,3.0696813847
503,0.88,0.7879600556000002
504,0.9516129032258065,1.5945205600999999
505,0.7352941176470589,0.8076
506,0.8918918918918919,0.40700000000000003
507,0.9387755102040817,1.1065778582
508,0.9411764705882353,0.5769118710999996
509,0.9655172413793104,6.0971
510,0.904109589041096,2.1286676064
511,0.7777777777777778,2.4462
512,0.9312977099236641,3.5347000000000004
513,0.963855421686747,2.8302990647
514,0.8867924528301887,0.28083223990000006
515,0.864406779661017,0.54
516,0.9596774193548387,1.7500000000000004
517,0.9508196721311475,1.2013
518,0.962962962962963,0.5665
519,1.0,4.5163554154
520,0.8843537414965986,6.1454351567000005
521,0.9637305699481865,3.290239156
522,0.9497206703910615,2.4857913969000003
523,0.8489208633093526,1.6431837232
524,1.0,2.8342833518
525,0.8888888888888888,1.7541446203
526,0.984375,2.537
527,0.95,2.9681000000000006
528,1.0,4.8368
529,0.8909090909090909,2.0294120638
530,0.9841269841269842,1.7356352551
531,1.0,3.6473991488
532,0.875,5.0828
533,0.8478260869565217,2.0086000000000004
534,0.9365079365079365,1.6314591379
535,0.8877551020408163,1.1601999999999997
536,0.8461538461538461,1.6373657720000003
537,1.0,4.883088732
538,0.9887640449438202,7.3862499027999995
539,1.0,3.5371488253
540,0.9523809523809523,1.4482
541,0.9814814814814815,2.3693
542,0.9827586206896551,2.9993792548
543,0.9008264462809917,1.8137286824999999
544,0.75,3.6611000000000002
545,0.9761904761904762,1.3878812990000002
546,1.0,0.21725429969999976
547,0.8904109589041096,0.7375999999999998
548,0.9841269841269842,3.9872869634
549,0.9139784946236559,3.6711251015000004
550,0.9504132231404958,0.16015101760000006
551,1.0,2.9404992561
552,0.9069767441860466,2.8076999999999996
553,0.9770114942528736,4.010619967699999
554,0.9418604651162791,0.3981999999999999
555,0.9555555555555556,4.2306201223999995
556,0.9375,4.5108
557,0.9714285714285714,3.7590016483000004
558,1.0,6.6128509813
559,0.8347107438016529,0.8093092294000002
560,1.0,5.4873
561,1.0,1.5654130058999995
562,0.8899082568807339,0.2799999999999998
563,1.0,1.2438265972
564,0.9347826086956522,0.34999999999999964
565,0.8877551020408163,0.27893984989999976
566,0.9931506849315068,3.4770065224
567,0.9683257918552036,0.47056418950000006
568,0.7924528301886793,0.6800000000000002
569,0.8536585365853658,3.1268494063
570,0.95,2.2201256086
571,0.9222222222222223,6.764093804700001
572,0.9636363636363636,3.3587
573,0.9772727272727273,6.293
574,0.9444444444444444,2.7927787134999997
575,0.9836065573770492,3.425748699
576,0.8888888888888888,3.0090431492
577,0.9325842696629214,0.6841135558
578,0.9818181818181818,3.4339999999999993
579,0.8767123287671232,5.899819946699999
580,0.863013698630137,2.1215911936000005
581,0.8977272727272727,0.1299999999999999
582,0.9206349206349207,1.3925
583,0.9942196531791907,2.1652619827999997
584,0.8947368421052632,3.002
585,0.8860759493670887,5.84
586,1.0,2.5270436784
587,0.9662921348314607,0.9583401521000001
588,0.9833333333333333,0.9110734686999999
589,0.8817204301075269,1.7273999999999998
590,0.7647058823529411,2.03
591,0.9736842105263158,2.9423812400999996
592,0.8979591836734694,4.4001684893
593,1.0,7.220600000000001
594,0.921875,0.27
595,0.9692307692307692,3.4110449961000002
596,0.8539325842696629,3.7283
597,0.7951807228915663,0.29090606100000027
598,0.8382352941176471,2.4003439368
599,0.9714285714285714,4.521761881100001
600,0.98,2.8956999999999997
601,0.8877551020408163,0.9326807859999999
602,0.9655172413793104,1.4283580439999999
603,0.9020979020979021,2.236724314299999
604,0.9848484848484849,0.9283853884000002
605,0.9622641509433962,6.8688126213
606,0.8445378151260504,0.13831675050000047
607,0.7666666666666666,1.3376112667999998
608,0.9111111111111111,0.7099809947000002
609,0.975609756097561,0.5237999999999999
610,0.9438202247191011,5.7743347504
611,0.96875,6.381213837300001
612,0.7755102040816326,1.8627000000000002
613,0.8169014084507042,1.2361
614,0.9166666666666666,4.236000000000001
615,0.904109589041096,2.5679024626999998
616,0.9591836734693877,1.6393000000000002
617,1.0,4.6285665359
618,0.9800995024875622,0.6024000000000003
619,0.8823529411764706,0.7300000000000004
620,1.0,1.219
621,0.8157894736842105,0.7441999999999993
622,0.875,4.4552764071
623,0.8275862068965517,9.331802034
624,0.903448275862069,1.2174861426999994
625,1.0,4.130165696200001
626,0.9821428571428571,1.8918317195
627,0.8991596638655462,0.6351346669
628,1.0,1.6457053098000003
629,0.872093023255814,2.3034403365
630,1.0,3.5766851642
631,0.9069767441860466,7.404599999999999
632,0.8650793650793651,0.9555999999999996
633,0.7761194029850746,2.7045000000000003
634,0.828125,0.5312052546000001
635,0.9325842696629214,1.1236645242000003
636,1.0,6.7777470932
637,1.0,4.5260533779
638,0.8857142857142857,1.4911364612000002
639,0.9558823529411765,2.8074112619
640,0.7647058823529411,2.6757
641,0.9322033898305084,0.11858528219999998
642,0.8068181818181819,0.12311526750000024
643,0.957983193277311,1.0287410390999998
644,1.0,6.287772215499999
645,0.8297872340425532,0.2642663204
646,0.9379310344827586,4.459999999999999
647,1.0,5.8559918174000005
648,0.978494623655914,2.63
649,0.888,3.3546000000000005
650,0.9696969696969697,0.9137903515
651,0.9560439560439561,0.7662811946999999
652,0.8441558441558441,0.6550627954000001
653,1.0,1.5141685135
654,0.9787234042553191,3.1002597866
655,1.0,3.7486432075
656,0.8200000000000001,3.0367
657,0.967741935483871,0.3957539374000003
658,0.98,0.32000000000000006
659,1.0,0.5149938040999995
660,0.891025641025641,3.1752038470000006
661,0.9734513274336283,2.9792127954
662,0.9382716049382716,2.3309956692
663,0.9166666666666666,1.1821000000000002
664,0.9824561403508771,2.3978016483
665,0.8375,3.1563729783000003
666,0.9779411764705882,4.0239386921
667,1.0,1.6148999999999998
668,1.0,6.4769322062
669,0.8681318681318682,1.0623376693000002
670,1.0,2.9210704879
671,0.9390243902439024,3.1384000000000003
672,0.9591836734693877,1.1423999999999999
673,0.9545454545454546,2.9418901770000003
674,0.9466666666666667,2.9111426649
675,1.0,5.8809930429
676,1.0,6.6003
677,0.9777777777777777,0.8714000000000004
678,0.9795918367346939,0.8959914176999999
679,0.9473684210526316,3.2093
680,0.8484848484848485,0.1975
681,0.9746835443037974,5.0397
682,0.9666666666666667,1.8877
683,0.7702702702702703,0.46209999999999996
684,0.9583333333333334,6.4731990421
685,0.991304347826087,5.6875
686,1.0,0.9675578047999998
687,0.8163265306122449,0.7476
688,1.0,5.6125427311
689,0.904109589041096,1.309233911
690,0.9770114942528736,2.4976902647999997
691,0.9080459770114943,1.3459535152000002
692,0.9782608695652174,1.4639166431000004
693,0.8108108108108107,2.4603
694,0.9662921348314607,1.6651039371
695,0.9274193548387096,5.13359803
696,0.9338842975206612,2.629936668500001
697,0.9166666666666666,4.1786
698,1.0,1.0791448781999997
699,0.7407407407407407,0.18820000000000003
700,1.0,3.6474871428999998
701,0.8983050847457628,6.0628
702,0.9873417721518988,4.351076948999999
703,0.9695431472081218,7.4422103276
704,0.9456521739130435,8.0634304728
705,0.962962962962963,2.6364898898
706,0.7358490566037736,1.7185430831000001
707,0.9466666666666667,0.3711393746999998
708,0.9508196721311475,6.0145
709,0.9154929577464789,6.2396
710,0.9830508474576272,0.09773394830000015
711,0.9148936170212766,2.1633999999999998
712,0.9693877551020408,0.09730000000000016
713,0.9797979797979798,5.618082494500001
714,1.0,0.8415488252999999
715,0.9634146341463414,4.2135
716,0.8888888888888888,2.0202999999999998
717,1.0,2.2920616392
718,1.0,4.7206266847
719,0.972972972972973,2.8761469690999997
720,0.7849462365591398,2.2779386426999997
721,0.8608695652173913,2.9299999999999997
722,0.9693877551020408,3.7496632957
723,0.8970588235294118,6.7146
724,1.0,5.0209422926
725,0.8269230769230769,0.6040419796000001
726,0.8625,3.5940000000000003
727,0.96875,1.3102825846000001
728,0.9375,3.79
729,0.9295774647887324,1.1996000000000002
730,0.9074074074074074,2.8035872046
731,0.9571428571428572,3.8164000000000002
732,0.9459459459459459,2.3327234734999998
733,1.0,0.7228798296999983
734,0.9682539682539683,1.6706999999999999
735,1.0,3.6649000000000007
736,0.9920634920634921,0.9253350304000003
737,0.9761904761904762,1.5947656702000002
738,0.9625,4.9021
739,0.8496732026143791,1.9498492708999993
740,1.0,6.640294589
741,0.9605263157894737,1.2124000000000001
742,0.9117647058823529,4.9673217576
743,0.922077922077922,0.3285
744,0.8285714285714285,1.7393999999999998
745,0.8918918918918919,2.9837593158
746,0.9885057471264368,5.5011020340000005
747,0.8717948717948718,2.8896183213
748,0.8809523809523809,6.636119150700001
749,0.9811320754716981,0.16504758389999985
750,0.9644970414201184,3.6854551609
751,0.8089887640449438,2.7499999999999996
752,0.7692307692307692,0.7434000000000001
753,0.9807692307692307,0.08667768329999992
754,0.7647058823529411,0.2681
755,0.9272727272727272,1.3266999999999998
756,0.967741935483871,0.3833515519999997
757,0.9146341463414634,2.1112421403
758,0.9736842105263158,0.5067432451
759,1.0,3.2835010030000005
760,0.7195121951219512,0.11480000000000024
761,0.9692307692307692,2.1055
762,1.0,5.676301753000001
763,1.0,5.6357939977
764,0.8026315789473684,0.12061695959999974
765,0.9125,2.3987000000000007
766,1.0,3.5258730410999997
767,0.9672131147540983,1.0451004344000001
768,1.0,0.6691709688000003
769,0.9791666666666666,2.7389459195
770,0.9787234042553191,3.4624000000000006
771,0.7835051546391752,0.6500000000000001
772,1.0,2.1846036783000002
773,1.0,1.9070023738999997
774,0.9016393442622951,4.1983
775,0.9041916167664671,4.621238331000001
776,0.9205020920502092,2.5032260072
777,0.859504132231405,5.1365295624
778,1.0,1.3711686742999998
779,0.9753086419753086,1.8259012647000006
780,0.9649122807017544,4.4813
781,0.9705882352941176,3.517028744
782,0.8598130841121495,1.58
783,0.85,2.3404391021
784,0.523076923076923,1.21
785,0.8831168831168831,2.2095
786,0.9347826086956522,2.4590934369
787,0.956140350877193,3.4129999999999994
788,0.875,2.2361898403
789,1.0,1.4647184186000004
790,0.9482758620689655,0.9277327736000003
791,1.0,1.063050454099999
792,0.8860759493670887,0.7857666521000004
793,0.9873417721518988,3.0609109776
794,1.0,8.0804730498
795,0.9658119658119658,0.44723211220000003
796,0.8888888888888888,6.32
797,1.0,8.1173398856
798,0.900990099009901,0.54
